,name_scrapped,id,link_spotify,followers,generos,imagenes,popularidad,nombre_en_spotify,type_of_artist,lugar_extraido,index_on_last_dataset
1102,Music Style,<built-in function id>,https://open.spotify.com/artist/0fyXRh5faxMZxSa0coMQfA,0,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e61f3f27247530a504b485cb', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e61f3f27247530a504b485cb', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e61f3f27247530a504b485cb', 'width': 64}]",0,Dining Music Style,<class 'type'>,simus,1103
1103,5Pa'l Mundo,<built-in function id>,https://open.spotify.com/artist/1shRNYMlXljq6j39YKtKYc,146,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b313dd4f4fb33e08f6cd245d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b313dd4f4fb33e08f6cd245d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b313dd4f4fb33e08f6cd245d', 'width': 64}]",3,5Pa'l Mundo,<class 'type'>,simus,1104
1104,Harawí,<built-in function id>,https://open.spotify.com/artist/58KBq6qkQnfWYRqCjffQQq,66705,"['atmospheric black metal', 'austrian black metal', 'austrian metal', 'blackgaze', 'post-black metal']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd60ae457d01dc147579dfcaf', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d60ae457d01dc147579dfcaf', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d60ae457d01dc147579dfcaf', 'width': 160}]",42,Harakiri for the Sky,<class 'type'>,simus,1105
1105,Los Guatis,<built-in function id>,https://open.spotify.com/artist/6QGPtPGtyBCFHV7TmYBLxc,134,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb41ec384a00c0ae961bbbaf2c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517441ec384a00c0ae961bbbaf2c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17841ec384a00c0ae961bbbaf2c', 'width': 160}]",27,Los Gratis,<class 'type'>,simus,1106
1106,Moreno Kunzá,<built-in function id>,https://open.spotify.com/artist/0TmtgbVwL1q6FoSwieNQDR,6,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb18e619fb82dc8d47bb513449', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517418e619fb82dc8d47bb513449', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17818e619fb82dc8d47bb513449', 'width': 160}]",0,Moreno Kunzá,<class 'type'>,simus,1107
1107,SHAKEMA CREW,<built-in function id>,https://open.spotify.com/artist/4vkIAR7ep874h9eMCqr9Ie,68,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb9e6b183675aa07d22cd9e145', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051749e6b183675aa07d22cd9e145', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1789e6b183675aa07d22cd9e145', 'width': 160}]",1,Shakema Crew,<class 'type'>,simus,1108
1108,Rock and rolla band,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1109
1109,Witches Sacrifice,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1110
1110,TIMANÁ,<built-in function id>,https://open.spotify.com/artist/1Naqgo0HMRoumRP0e2MXD9,56360,"['alternative r&b', 'chill r&b', 'indie r&b', 'r&b', 'uk contemporary r&b']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc0d570615d4aac4605bc6c4b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c0d570615d4aac4605bc6c4b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c0d570615d4aac4605bc6c4b', 'width': 160}]",56,Tiana Major9,<class 'type'>,simus,1111
1111,GRUPO FOLCLORICO LOS MATAMBEROS,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1112
1112,GRUPO FOLCLORICO LOS MATAMBITOS,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1113
1113,GRUPO DE MUSICA CAMPESINA CARRANGUITA SOY,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1114
1114,Amnesia,<built-in function id>,https://open.spotify.com/artist/6KlFObYDjMYPZgMpdsMlf4,37,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738fd7c2499587479d1bb483d9', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028fd7c2499587479d1bb483d9', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518fd7c2499587479d1bb483d9', 'width': 64}]",46,The Amnesias,<class 'type'>,simus,1115
1115,ÄRKHANON,<built-in function id>,https://open.spotify.com/artist/1oPfVisOetjX4YocVft5ja,112,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4ddee1d6340c4efd05814cb2', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744ddee1d6340c4efd05814cb2', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784ddee1d6340c4efd05814cb2', 'width': 160}]",0,Arkhanon,<class 'type'>,simus,1116
1116,SENTENCIA MORTAL,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1117
1117,BLACK-VISION,<built-in function id>,https://open.spotify.com/artist/5rX4LAjFw4OMISVJQgYUI9,33,[],[],2,Black Vision,<class 'type'>,simus,1118
1118,SUPREMACÍA ,<built-in function id>,https://open.spotify.com/artist/1JIJ6iTSLBpJjtUBvPXQuq,6319,['cumbia sonidera'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27317a98f607c7723a39eabf4cd', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0217a98f607c7723a39eabf4cd', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485117a98f607c7723a39eabf4cd', 'width': 64}]",20,La Supremacia Sonidera,<class 'type'>,simus,1119
1119,Lombana ,<built-in function id>,https://open.spotify.com/artist/4zmKvXNbu806YdcHyR5o8X,38,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc9f2265b8c63a1834e9aa846', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c9f2265b8c63a1834e9aa846', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c9f2265b8c63a1834e9aa846', 'width': 160}]",25,Lombana Dj,<class 'type'>,simus,1120
1120,Acustrio+,<built-in function id>,https://open.spotify.com/artist/63CZTzC2nHZndiTmUWPZ10,8,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737439a082342a1ce1724a10be', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e027439a082342a1ce1724a10be', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048517439a082342a1ce1724a10be', 'width': 64}]",0,Acustrio,<class 'type'>,simus,1121
1121,Metal Sevicia,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1122
1122,Martes,<built-in function id>,https://open.spotify.com/artist/0EdUwJSqkMmsH6Agg3G8Ls,20703,"['bass house', 'electro house']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebaecbe8a9581d7d425f5bac1f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174aecbe8a9581d7d425f5bac1f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178aecbe8a9581d7d425f5bac1f', 'width': 160}]",52,Marten Hørger,<class 'type'>,simus,1123
1123,Dub Dother Dain,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1124
1124,Ensamble sonoro,<built-in function id>,https://open.spotify.com/artist/4LqxWV5yDNrAbdnlYJWMZM,29,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb26922f6d77116ad386dac71c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517426922f6d77116ad386dac71c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17826922f6d77116ad386dac71c', 'width': 160}]",0,JAM Ensamble Sonoro,<class 'type'>,simus,1125
1125,ZARNA,<built-in function id>,https://open.spotify.com/artist/1Xylc3o4UrD53lo9CvFvVg,9315072,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba63a2b0ceb57eb509d67c90f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a63a2b0ceb57eb509d67c90f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a63a2b0ceb57eb509d67c90f', 'width': 160}]",79,Zara Larsson,<class 'type'>,simus,1126
1126,BANDA MUNICIPAL DE FILANDIA QUINDIO,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1127
1127,monster cake,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1128
1128,LA ROLA ROCK AND ROLL AND BLUES,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1129
1129,LOS SMOKERS,<built-in function id>,https://open.spotify.com/artist/7gHrHTY7eLmRNLVrCv7K96,9,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cebf1abd9114136ba743dee6', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02cebf1abd9114136ba743dee6', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851cebf1abd9114136ba743dee6', 'width': 64}]",0,Los Fuckin Surfer Smokers,<class 'type'>,simus,1130
1130,Agua Brava,<built-in function id>,https://open.spotify.com/artist/6OqhcLozmF3LVegZEhPf8u,17,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27356cc665ba333601880fe7e74', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0256cc665ba333601880fe7e74', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485156cc665ba333601880fe7e74', 'width': 64}]",0,Agua Brava,<class 'type'>,simus,1131
1131,Ensamble de Percusión SAETA,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1132
1132,MULA,<built-in function id>,https://open.spotify.com/artist/7HGFXtBhRq3g1Ma3nH4Rgv,159319,"['afrobeat', 'afropop', 'ethio-jazz', 'funk', 'indie jazz', 'world']","[{'height': 1498, 'url': 'https://i.scdn.co/image/e7566bc77a7e251fc68da6322737af51ca2f04d7', 'width': 1000}, {'height': 959, 'url': 'https://i.scdn.co/image/20a9b2d98169475f1d2f7c4fade56b06b74528f1', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/b31c07d27c5adf3cd74c87c1364d2e23c271db7d', 'width': 200}, {'height': 96, 'url': 'https://i.scdn.co/image/3a6ce10ba3dbc5be483486bd386f266a6b185c47', 'width': 64}]",53,Mulatu Astatke,<class 'type'>,simus,1133
1133,Tribu Baharú ,<built-in function id>,https://open.spotify.com/artist/55TyqBcG040D9KPsyhxAb3,3298,['champeta'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb8350f56ebf9ab846120954f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b8350f56ebf9ab846120954f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b8350f56ebf9ab846120954f', 'width': 160}]",18,Tribu Baharú,<class 'type'>,simus,1134
1134,Cuarteto de saxofones Basax,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1135
1135,Desmanes,<built-in function id>,https://open.spotify.com/artist/4joqVZuKWyF2uDwNAWfeq3,84,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7fa93bfb057a4898260d5791', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747fa93bfb057a4898260d5791', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787fa93bfb057a4898260d5791', 'width': 160}]",2,Tom Desmanes,<class 'type'>,simus,1136
1136,THRASHGRESION,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1137
1137,Chontadelia,<built-in function id>,https://open.spotify.com/artist/34s4l8SjwdchmNODhyJejB,232,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a88923439b2a68d195fe0632', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a88923439b2a68d195fe0632', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a88923439b2a68d195fe0632', 'width': 64}]",5,Chontadelia,<class 'type'>,simus,1138
1138,F-31,<built-in function id>,https://open.spotify.com/artist/0flGocNHnrhmb4N9Rd2eSj,351,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f35b9036e00f4bd97c9a8631', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f35b9036e00f4bd97c9a8631', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f35b9036e00f4bd97c9a8631', 'width': 64}]",3,F-31 Quinteto,<class 'type'>,simus,1139
1139,Totó La Momposina,<built-in function id>,https://open.spotify.com/artist/26BL0aeVS96sje8JfCNfUk,91228,"['chicha', 'cumbia', 'folclor afrocolombiano', 'latin alternative', 'porro']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba432fea798179006ae025134', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a432fea798179006ae025134', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a432fea798179006ae025134', 'width': 160}]",55,Totó La Momposina,<class 'type'>,simus,1140
1140,AFROKUISI MUSICAS DEL MUNDO,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1141
1141,De Bruces A Mí ,<built-in function id>,https://open.spotify.com/artist/0Mib7yfd1ByhIhA1DmEeMg,13239,"['colombian rock', 'reggae en espanol']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb9fda32ac44cba3f6ba855708', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051749fda32ac44cba3f6ba855708', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1789fda32ac44cba3f6ba855708', 'width': 160}]",32,De Bruces A Mi,<class 'type'>,simus,1142
1142,Mariazú,<built-in function id>,https://open.spotify.com/artist/4rwolwLHj97rPwbhyNSeU9,10601,"['christian afrobeat', 'rap chretien']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3962bd79fd6f528f48c87565', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743962bd79fd6f528f48c87565', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783962bd79fd6f528f48c87565', 'width': 160}]",43,Marizu,<class 'type'>,simus,1143
1143,Real Charanga,<built-in function id>,https://open.spotify.com/artist/05AuH16q56HLqVfkyEKnJX,354,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb843ccb23b73ea7b610700f1e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174843ccb23b73ea7b610700f1e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178843ccb23b73ea7b610700f1e', 'width': 160}]",7,Real Charanga,<class 'type'>,simus,1144
1144,Velo de Oza,<built-in function id>,https://open.spotify.com/artist/1nh1tWk4ZqRPrl0XqICYgn,1952,"['colombian rock', 'folclor colombiano']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0387e504b2f61d45471eedfb', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740387e504b2f61d45471eedfb', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780387e504b2f61d45471eedfb', 'width': 160}]",21,Velo De Oza,<class 'type'>,simus,1145
1145,DOCTOR KRAPULA,<built-in function id>,https://open.spotify.com/artist/6qr2W4OfZLCIC7gItc7j0r,93194,"['colombian rock', 'latin alternative', 'latin rock']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb748fc8b109dbc3f8cbccb72', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b748fc8b109dbc3f8cbccb72', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b748fc8b109dbc3f8cbccb72', 'width': 160}]",45,Doctor Krápula,<class 'type'>,simus,1146
1146,Majagua Ensamble,<built-in function id>,https://open.spotify.com/artist/7g9G72xPhRWFFr0FpbFyPS,59,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf56833119a9ebb289770f2b2', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f56833119a9ebb289770f2b2', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f56833119a9ebb289770f2b2', 'width': 160}]",0,Majagua Ensamble,<class 'type'>,simus,1147
1147,La Gran Chócolo,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1148
1148,Ashes,<built-in function id>,https://open.spotify.com/artist/0fkTQEEyEyH71i9tDhS7CO,209599,"['christian alternative rock', 'christian rock']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd9d7ab6e3c47d94d6dead136', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d9d7ab6e3c47d94d6dead136', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d9d7ab6e3c47d94d6dead136', 'width': 160}]",60,Ashes Remain,<class 'type'>,simus,1149
1149,jazcko,<built-in function id>,https://open.spotify.com/artist/2LIk90788K0zvyj2JJVwkJ,1241826,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba49ff61ec684c6c979c316c7', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a49ff61ec684c6c979c316c7', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a49ff61ec684c6c979c316c7', 'width': 160}]",89,Jack Harlow,<class 'type'>,simus,1150
1150,sonidos cautivos,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1151
1151,Terminal War,<built-in function id>,https://open.spotify.com/artist/6jiWN1j4gPVNBGsE9qyueX,237,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730c8b58d7a0eeb4a92f3c157f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020c8b58d7a0eeb4a92f3c157f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510c8b58d7a0eeb4a92f3c157f', 'width': 64}]",2,Terminal War,<class 'type'>,simus,1152
1152,KRIEGSOPFER,<built-in function id>,https://open.spotify.com/artist/0rZl3Bvne53qAGvo93yFmA,10,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27381f07f0ad83cf96415f78540', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0281f07f0ad83cf96415f78540', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485181f07f0ad83cf96415f78540', 'width': 64}]",0,Kriegsopfer,<class 'type'>,simus,1153
1153,Salvaguardia Hardcore ,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1154
1154,LA MOÑA,<built-in function id>,https://open.spotify.com/artist/67W0v2GkIPYcQoSFQMchlh,126,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb746cd9cf5be8e1500b595368', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174746cd9cf5be8e1500b595368', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178746cd9cf5be8e1500b595368', 'width': 160}]",31,La Monarquía Norteña,<class 'type'>,simus,1155
1155,Toxico,<built-in function id>,https://open.spotify.com/artist/1IBUrE4wgwAPwYR3317H8y,0,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273510f3c346bc95c5a3ddcd61c', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02510f3c346bc95c5a3ddcd61c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851510f3c346bc95c5a3ddcd61c', 'width': 64}]",18,Toxicodusk,<class 'type'>,simus,1156
1156,JAY BLAD,<built-in function id>,https://open.spotify.com/artist/00KsbzZZBUbB3NxTev6v4S,32,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273bc143d710b62e4c4abc49f8e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02bc143d710b62e4c4abc49f8e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851bc143d710b62e4c4abc49f8e', 'width': 64}]",0,Jay Blade,<class 'type'>,simus,1157
1157,MAL TERCIO,<built-in function id>,https://open.spotify.com/artist/6OQZ0w6pu9eCwvAUd92LaT,70,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebcdfcebb1348be03d3cd5cd2a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174cdfcebb1348be03d3cd5cd2a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178cdfcebb1348be03d3cd5cd2a', 'width': 160}]",13,Grupo Mal Tercio,<class 'type'>,simus,1158
1158,JAZCKO,<built-in function id>,https://open.spotify.com/artist/2LIk90788K0zvyj2JJVwkJ,1241826,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba49ff61ec684c6c979c316c7', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a49ff61ec684c6c979c316c7', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a49ff61ec684c6c979c316c7', 'width': 160}]",89,Jack Harlow,<class 'type'>,simus,1159
1159,Vara Sonora,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1160
1160,SONIDOS CAUTIVOS ,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1161
1161,THRASHGRESION,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1162
1162,Marcela Pardo,<built-in function id>,https://open.spotify.com/artist/0sTfNp8OCxf4fqR5lW2YMS,7,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734a3387275634c0b95da4d81f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024a3387275634c0b95da4d81f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514a3387275634c0b95da4d81f', 'width': 64}]",0,Marcela Pardo,<class 'type'>,simus,1163
1163,OverHell,<built-in function id>,https://open.spotify.com/artist/4rzRQawATIYQRBdfEPPTA7,1838,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731fa94015890947c169aacdd3', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021fa94015890947c169aacdd3', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511fa94015890947c169aacdd3', 'width': 64}]",33,OVERHILL,<class 'type'>,simus,1164
1164,DJ Bes,<built-in function id>,https://open.spotify.com/artist/0KJwQTOeaANDMrCOylhAyp,463,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273bc5974a274556b812f593b6f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02bc5974a274556b812f593b6f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851bc5974a274556b812f593b6f', 'width': 64}]",24,DJ BestMix,<class 'type'>,simus,1165
1165,MC Rocko Sinfonia Clandestina,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1166
1166,Nicky Borrero Y Su Bloke Latino,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1167
1167,VOCES OCULTAS ,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1168
1168,Carpal HH,<built-in function id>,https://open.spotify.com/artist/5Ixfd1G5HuRjDgW9s19gYs,23,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb1e355be292226e18c42c7f0e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051741e355be292226e18c42c7f0e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1781e355be292226e18c42c7f0e', 'width': 160}]",2,Carpal HH,<class 'type'>,simus,1169
1169,ZICOSIS,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1170
1170,ATAVI metal,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1171
1171,VoxPopuli,<built-in function id>,https://open.spotify.com/artist/5kBU9NR53T0gkW1UsLelbh,38,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb45f2439cc82ac5b07db65b8b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517445f2439cc82ac5b07db65b8b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17845f2439cc82ac5b07db65b8b', 'width': 160}]",0,Voxpopuli,<class 'type'>,simus,1172
1172,Delirium DSM,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1173
1173,Papayera el paujil,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1174
1174,NEWBRAINS,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1175
1175,El buen canto,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1176
1176,Trío arco y tiple,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1177
1177,Unidad Reggae ,<built-in function id>,https://open.spotify.com/artist/3ITqww34fd0wjOPM1PCWzk,56,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4e5641d4b2356d296d394235', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744e5641d4b2356d296d394235', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784e5641d4b2356d296d394235', 'width': 160}]",2,Unidad Reggae,<class 'type'>,simus,1178
1178,ORQUESTA DE CUERDAS INFANTIL Y JUVENIL DEL MUNICIPIO DE SOACHA,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1179
